Assessment Unit Code	Assessment Unit Name	Field Type	Resource Type	Units for Minimum Field Size	Minimum Field Size	Assessment Unit Probability	Units for Fractiles	F100	F95	F90	F85	F80	F75	F70	F65	F60	F55	F50	F45	F40	F35	F30	F25	F20	F15	F10	F5	F0
60550101	Neuquen Extensional Structures	gas	gas	BCFG	6	1	BCFG	104.7964789	1591.261567	2187.747094	2633.856851	3010.763275	3356.845527	3670.791641	3990.475116	4296.762215	4597.723398	4901.089446	5228.274309	5555.401934	5903.202922	6294.082174	6717.58436	7185.976594	7733.851546	8414.760751	9413.637211	16248.65857
60550101	Neuquen Extensional Structures	gas	liquids	BCFG	6	1	MMBL	1.265633993	20.72893028	28.60477608	34.7171393	40.15112277	45.31627709	50.25543531	55.1174809	59.90934785	64.6873196	69.88014882	75.38101356	81.13056104	87.24264528	94.15830753	101.5861943	110.3501669	120.7547595	134.7804711	157.0165199	310.646687
60550101	Neuquen Extensional Structures	gas	largest	BCFG	6	1	BCFG	31.90285885	244.3203729	307.3571051	355.0122243	398.9593183	440.8946825	481.6192392	523.0599456	566.5037415	611.9381471	661.8617735	714.2892673	772.4015644	835.1262379	909.3638532	997.5924033	1103.517069	1234.570061	1401.840848	1663.671295	2099.631372
60550102	Neuquen Foothills Structure	oil	oil	MMBO	1	1	MMBO	11.27602653	94.26923967	126.8912918	152.8708103	176.333951	198.1663802	219.3078169	240.6595596	262.0704978	283.9709305	306.3949873	329.5397061	354.1015556	381.2750823	409.4456615	441.4794903	477.5705714	521.2591344	579.0398391	669.4745637	1497.564884
60550102	Neuquen Foothills Structure	oil	gas	MMBO	1	1	BCFG	34.99668678	264.8417934	358.0373311	433.4806484	502.6461235	564.5900989	628.9413886	693.6714429	759.8005723	823.8832912	892.3227619	965.1332235	1040.610952	1121.695687	1216.321595	1320.545471	1443.640922	1589.226104	1795.656302	2114.09963	5243.298788
60550102	Neuquen Foothills Structure	oil	NGL	MMBO	1	1	MMBNGL	0.613711884	4.88539063	6.680409062	8.150984122	9.462364624	10.77850537	12.05628474	13.26782846	14.58131528	15.9155336	17.33503314	18.89838399	20.4914433	22.19638178	24.10648336	26.34325486	28.98689049	32.32777069	37.00577304	44.5839109	135.0773822
60550102	Neuquen Foothills Structure	oil	largest	MMBO	1	1	MMBO	2.091291832	17.84868642	23.49470583	28.15073532	32.34799915	36.40754193	40.62115749	45.08719039	49.73740289	54.56811222	59.97361444	66.11212055	72.81275026	80.42284912	89.3384938	100.029885	113.88591	132.494502	158.0552812	200.7652308	299.9003104
60550102	Neuquen Foothills Structure	gas	gas	BCFG	6	1	BCFG	65.53469962	739.060189	1018.014124	1246.827783	1449.513664	1642.262912	1817.03654	1992.005975	2171.045007	2350.025744	2545.355261	2741.383657	2953.735465	3174.085617	3414.932648	3673.201311	3971.708996	4333.990387	4801.289786	5504.118761	10480.82175
60550102	Neuquen Foothills Structure	gas	liquids	BCFG	6	1	MMBL	0.75408182	9.685532452	13.45967757	16.59367027	19.56377456	22.34710518	25.12803133	27.79728139	30.47038496	33.28609424	36.33896978	39.47293436	42.86023229	46.64373258	50.6402722	55.16153741	60.69175337	67.12627335	76.27656044	90.72557473	210.13813
60550102	Neuquen Foothills Structure	gas	largest	BCFG	6	1	BCFG	20.18647459	156.4347706	203.7083783	243.4903837	279.2845914	313.5629416	349.1352944	385.6249733	423.4076473	462.4767575	504.5308571	552.9165883	605.6397431	665.2000628	733.5019824	815.1880497	924.2571194	1064.276483	1266.080639	1603.348492	2399.637045
60550103	Dorsal de Neuquen Structure	oil	oil	MMBO	1	1	MMBO	3.110320854	27.10489375	37.03890147	44.91164017	51.35240595	57.44039699	63.33673642	69.16058945	75.02120271	80.84601279	87.06809309	93.47479196	100.0465671	106.9937297	114.7282054	123.2007022	132.8142676	143.7693234	158.1584238	180.037547	388.1243231
60550103	Dorsal de Neuquen Structure	oil	gas	MMBO	1	1	BCFG	6.012675178	50.63892206	69.16842611	84.4467606	97.03323322	109.0739122	120.4737792	132.2751295	144.338597	156.4020129	168.6152875	182.0548939	195.6275835	210.9609099	228.0110774	246.6496631	268.2252266	294.4614257	327.4955904	381.4159134	794.5925255
60550103	Dorsal de Neuquen Structure	oil	NGL	MMBO	1	1	MMBNGL	0.0501496	0.471083126	0.651030984	0.789409561	0.915173101	1.035701848	1.152378544	1.272847806	1.390906048	1.51256035	1.642262185	1.776909083	1.920395942	2.077322353	2.253462847	2.457168919	2.693793167	2.987934595	3.391635069	4.008496972	10.15618026
60550103	Dorsal de Neuquen Structure	oil	largest	MMBO	1	1	MMBO	1.575096863	6.420720139	7.986176948	9.245729354	10.34577603	11.43303413	12.49547524	13.60169005	14.72562692	15.86640241	17.14069664	18.52627939	20.03812245	21.79359953	23.82025649	26.22504767	29.18239547	33.37702111	39.16210136	49.46056401	79.98550777
60550103	Dorsal de Neuquen Structure	gas	gas	BCFG	6	1	BCFG	23.48841253	213.7041996	294.7236714	358.1269865	412.6722818	461.1356615	507.1645184	552.4983018	598.0251171	644.1361148	691.547466	742.0522824	793.2468827	849.3154212	909.3588837	974.2917003	1049.633926	1136.174468	1248.494055	1423.469822	2629.937333
60550103	Dorsal de Neuquen Structure	gas	liquids	BCFG	6	1	MMBL	0.156983809	2.770825074	3.865309593	4.730593669	5.508705237	6.246013992	6.961071264	7.688599064	8.413468503	9.152032456	9.909393935	10.66187816	11.51522688	12.46729248	13.50452238	14.71959934	16.0910934	17.76634761	19.99711913	23.47060476	50.3274755
60550103	Dorsal de Neuquen Structure	gas	largest	BCFG	6	1	BCFG	11.27640041	52.5935515	65.38269104	75.52352245	84.76167231	93.3525861	101.8968606	109.9561775	118.6700897	128.0050733	137.6096461	147.9317125	159.9530871	173.2963564	188.7900343	207.5626347	230.6191947	260.3845082	304.2839506	379.8010527	599.802837
60580101	San Jorge Extensional Structures	oil	oil	MMBO	1	1	MMBO	13.39823321	110.1405504	145.2307905	173.2563465	196.7744254	218.6286909	239.391922	259.9734241	280.7889151	302.3423567	324.5949983	347.0185019	370.5905148	396.5836956	425.1708331	456.0994979	489.6894786	530.9400489	581.7961139	659.663549	1240.400501
60580101	San Jorge Extensional Structures	oil	gas	MMBO	1	1	BCFG	9.493820011	102.7911097	135.7438993	162.584016	185.4424492	207.7373925	229.050424	250.0124932	270.5070215	292.4465858	314.7558876	338.8869119	364.0647458	391.7922672	422.459631	455.5524608	494.7205196	542.3881276	605.3288401	701.2642548	1565.921544
60580101	San Jorge Extensional Structures	oil	NGL	MMBO	1	1	MMBNGL	0.1838745	1.921861899	2.538231354	3.037987816	3.492085574	3.942977275	4.377869021	4.803234747	5.236067248	5.68032184	6.13165028	6.622787766	7.164594534	7.733046269	8.390831966	9.116713577	9.996009646	11.06526245	12.47511849	14.7211177	38.25807794
60580101	San Jorge Extensional Structures	oil	largest	MMBO	1	1	MMBO	3.261801686	19.05046785	23.89628513	27.69998669	31.19264316	34.52551595	37.79639562	41.13946077	44.61644745	48.18071652	52.12576133	56.26052369	60.99414709	66.34543768	72.47532924	79.68462928	88.96034362	100.4292181	116.5498444	142.9925847	199.9952083
60580101	San Jorge Extensional Structures	gas	gas	BCFG	6	1	BCFG	89.57407381	720.4570731	982.615665	1194.537597	1381.074108	1558.248979	1738.434736	1913.783909	2090.573026	2277.523073	2465.564542	2667.392603	2883.287804	3108.103863	3361.510444	3630.668942	3932.437415	4287.969412	4726.02741	5355.493241	10556.26788
60580101	San Jorge Extensional Structures	gas	liquids	BCFG	6	1	MMBL	1.446561223	13.41249723	18.39355789	22.56361508	26.20213307	29.75817782	33.26047876	36.73762981	40.22997513	43.95642066	47.83611402	51.90310566	56.24343939	61.01245992	66.39230927	72.34407556	78.97642492	87.09163505	97.41543933	113.7401414	232.4244293
60580101	San Jorge Extensional Structures	gas	largest	BCFG	6	1	BCFG	23.7246379	139.2662982	177.8748424	208.1287564	235.0583325	261.2524517	287.1599464	313.0528874	339.6875922	368.7136404	398.9694222	432.1473637	468.221394	508.3374517	555.9281047	612.0767387	680.8350236	770.3882927	895.189372	1091.44823	1499.768597
60580102	San Bernardo Fold Belt Structures	oil	oil	MMBO	1	1	MMBO	5.426129851	49.82203526	67.58393579	81.09358026	92.48277974	102.4498104	111.6515696	120.0708924	128.8674322	137.1020981	145.5250205	154.2794469	163.3115346	173.0737538	183.482388	194.4874443	207.2827361	221.8105387	240.467739	267.8903705	460.0336546
60580102	San Bernardo Fold Belt Structures	oil	gas	MMBO	1	1	BCFG	7.917597151	72.40170258	98.87853072	117.9783818	134.5296277	148.948536	163.0587134	176.3251999	189.4496369	202.0670412	215.1670648	228.0536166	242.3556129	257.2175208	273.8109246	292.2472429	312.6893916	337.4860113	368.8122654	416.3864254	790.6726436
60580102	San Bernardo Fold Belt Structures	oil	NGL	MMBO	1	1	MMBNGL	0.12893221	1.354286972	1.824986773	2.202691116	2.521066938	2.810986	3.092824221	3.349794755	3.612607349	3.888226456	4.169073291	4.456532351	4.766137148	5.094751083	5.462731033	5.871884412	6.348759909	6.925764618	7.702865113	8.904373547	19.28569209
60580102	San Bernardo Fold Belt Structures	oil	largest	MMBO	1	1	MMBO	2.152935474	8.959883327	10.95823319	12.49261512	13.82789414	15.12907384	16.42262581	17.69549957	19.00989474	20.34409585	21.83180883	23.37594226	25.11492023	27.02401665	29.27829304	32.03905491	35.42730518	39.98462678	46.33883475	56.1024993	79.99432213
60580102	San Bernardo Fold Belt Structures	gas	gas	BCFG	6	1	BCFG	21.88238059	172.0252487	230.888713	275.204962	314.0064875	347.6716222	378.8032431	409.8556709	437.944625	466.7077631	495.6309181	522.992921	553.2373397	585.6616069	618.891	655.4056497	696.4897335	743.835998	802.9981834	889.5785584	1447.220545
60580102	San Bernardo Fold Belt Structures	gas	liquids	BCFG	6	1	MMBL	0.36520706	3.164319742	4.280496196	5.127487639	5.867280845	6.533704684	7.164937459	7.763820597	8.364440491	8.940898123	9.540962756	10.1821834	10.83897224	11.53022241	12.31877784	13.14665948	14.14716295	15.34919698	16.89331564	19.24177637	36.84423349
60580102	San Bernardo Fold Belt Structures	gas	largest	BCFG	6	1	BCFG	12.01318068	35.1652966	41.78139752	46.66040124	50.91966222	54.95524881	58.88999834	62.80575583	66.84687403	70.89785124	75.23464195	79.78639068	84.87479446	90.51451461	96.93751739	104.7082533	114.1640912	126.8300831	143.8711651	172.5895066	249.671074
60590101	Magallanes Extensional Structures	oil	oil	MMBO	1	1	MMBO	18.58232841	175.5607983	232.1813111	275.5431163	310.8066189	343.1885192	371.7807398	399.0352369	425.5303023	451.3394953	478.5191873	506.5297211	534.9003474	565.1670115	597.2169575	632.2609446	671.0909502	717.9728431	774.5715522	855.7564689	1366.707256
60590101	Magallanes Extensional Structures	oil	gas	MMBO	1	1	BCFG	78.99165147	657.6468952	861.4254754	1024.319257	1164.674848	1291.1234	1410.403933	1524.255696	1631.660157	1744.409279	1860.988725	1975.644537	2101.722642	2234.021353	2378.905339	2540.926166	2726.386931	2939.751699	3233.295504	3682.506046	7021.709891
60590101	Magallanes Extensional Structures	oil	NGL	MMBO	1	1	MMBNGL	0.550481966	4.859131475	6.456626402	7.641046074	8.729797063	9.702723488	10.66837185	11.61758858	12.54464149	13.47852811	14.45620062	15.44649679	16.54450245	17.68779087	18.94777117	20.40439374	22.12924138	24.14988941	26.87239458	31.20187103	68.12512397
60590101	Magallanes Extensional Structures	oil	largest	MMBO	1	1	MMBO	2.787644169	21.16554726	26.13407084	29.90891577	33.09658116	36.18626241	39.28418157	42.3777207	45.6375685	48.94598635	52.44683722	56.16567413	60.32086342	65.05747601	70.39327668	76.55499508	83.88933391	93.1965053	105.2805092	121.9564086	149.9980151
60590101	Magallanes Extensional Structures	gas	gas	BCFG	6	1	BCFG	455.1465732	3035.78859	3935.314871	4621.343	5205.588857	5742.88985	6235.39033	6710.918939	7177.944957	7646.301979	8118.216109	8589.967128	9080.926831	9602.021358	10169.28873	10769.45748	11470.55852	12286.39028	13286.66906	14815.21962	25526.3404
60590101	Magallanes Extensional Structures	gas	liquids	BCFG	6	1	MMBL	10.05062618	72.01219731	93.99301404	111.0355517	124.9691855	138.1006067	150.5381914	162.3030611	174.7197161	186.4739059	198.7115743	210.8964287	224.1318434	238.111472	253.0415351	269.7049759	289.188411	312.1944516	343.3689039	388.3053756	782.7055881
60590101	Magallanes Extensional Structures	gas	largest	BCFG	6	1	BCFG	81.38439921	385.5829937	483.0790444	559.2085483	627.2789906	693.6069078	758.14231	822.8565665	890.7532085	959.7668181	1032.791982	1114.145858	1203.528254	1302.532574	1412.297647	1538.577616	1692.927823	1884.927337	2130.779258	2475.047414	2999.933618
60590102	Andean Fold Belt Structures	oil	oil	MMBO	4	1	MMBO	9.519358529	50.19934172	66.88839741	81.54049088	95.75244167	109.6933355	124.4662786	138.993036	154.0102073	169.9559018	186.5138297	204.3253832	222.5220631	242.2209893	263.2067428	287.5271096	315.1749897	347.0317528	388.0914485	449.9411233	869.7607889
60590102	Andean Fold Belt Structures	oil	gas	MMBO	4	1	BCFG	15.66296222	102.1134214	138.5613351	170.7685959	202.1765613	232.8032769	263.6273098	295.138498	327.4949015	361.3890558	397.6229696	435.4698145	476.8101707	521.565292	571.0268929	625.8193039	689.1721511	770.703	876.158881	1041.855694	2393.567285
60590102	Andean Fold Belt Structures	oil	NGL	MMBO	4	1	MMBNGL	0.103649164	0.768824268	1.051889807	1.29713198	1.540750701	1.777192478	2.021231449	2.263150994	2.534530265	2.806797853	3.084134124	3.395188945	3.733542355	4.109283884	4.526031708	5.001981567	5.547658164	6.230107362	7.162372751	8.730424903	26.31961245
60590102	Andean Fold Belt Structures	oil	largest	MMBO	4	1	MMBO	5.063958498	15.26521736	19.1326191	22.44156642	25.53045543	28.40228508	31.22675443	34.14929379	37.24337744	40.42578915	43.81808141	47.69525079	52.01650638	56.89499962	62.55369521	69.399775	78.02792674	89.55762393	106.5829007	137.3866292	249.8442179
60590102	Andean Fold Belt Structures	gas	gas	BCFG	24	1	BCFG	77.92761041	956.4078374	1330.838102	1622.670175	1869.960631	2089.589511	2291.578044	2488.901884	2674.50556	2873.493616	3063.129858	3258.027284	3457.883898	3679.342778	3912.421701	4171.291842	4448.729436	4785.951062	5215.190599	5840.545085	10978.35696
60590102	Andean Fold Belt Structures	gas	liquids	BCFG	24	1	MMBL	1.616465364	22.87480856	31.81961269	39.03150987	44.9690276	50.47028989	55.51373371	60.27909299	64.98730461	69.83717191	74.86021932	80.06528348	85.30497658	91.07260274	97.33019819	104.0950834	111.9758909	121.3491141	133.711172	153.016357	318.910949
60590102	Andean Fold Belt Structures	gas	largest	BCFG	24	1	BCFG	32.6731857	180.7344077	224.5518172	260.2272997	292.358479	322.8944378	352.773726	382.5638845	414.1933073	447.6038499	482.826811	520.7885156	564.7492337	613.914352	669.2139056	734.4921514	819.6243503	932.8332947	1089.935194	1347.431274	1999.633635
60600101	North Falklands Basin	oil	oil	MMBO	10	0.9	MMBO	0	0	102.6546967	597.4994926	932.9327672	1262.227113	1587.805129	1933.486982	2286.232814	2655.539841	3047.396408	3448.085945	3882.505862	4355.148011	4857.454571	5401.336688	6058.179586	6787.741158	7686.44447	9100.778133	17286.44318
60600101	North Falklands Basin	oil	gas	MMBO	10	0.9	BCFG	0	0	96.91058937	569.0643931	890.403265	1208.420311	1525.153334	1865.437314	2205.70104	2563.630351	2936.278431	3347.972359	3787.44963	4236.383738	4732.522311	5320.794845	5983.506385	6781.738604	7837.502375	9520.306969	22453.19505
60600101	North Falklands Basin	oil	NGL	MMBO	10	0.9	MMBNGL	0	0	1.796835688	10.77487687	17.0565361	23.18799291	29.52644336	35.78969771	42.40848869	49.52813704	56.63266087	64.71614865	73.37302845	83.25842244	93.59825504	105.14304	118.9169618	135.8180982	159.314322	196.551485	539.4524129
60600101	North Falklands Basin	oil	largest	MMBO	10	0.9	MMBO	11.33643712	147.705838	217.4783021	278.2742699	336.9424401	393.428191	451.2732059	511.0138701	575.0423278	641.7062869	712.5135206	794.5110791	884.7729915	990.1718698	1116.251268	1268.355425	1455.145581	1708.219255	2069.073457	2681.144656	3999.703718
60600101	North Falklands Basin	gas	gas	BCFG	60	0.9	BCFG	0	0	217.9110755	914.3701937	1408.042954	1865.499109	2356.793924	2848.432132	3370.186142	3895.745215	4463.397264	5052.372216	5681.04174	6345.987452	7060.464579	7868.516848	8773.39621	9852.017933	11229.52032	13227.0526	30842.57801
60600101	North Falklands Basin	gas	liquids	BCFG	60	0.9	MMBL	0	0	4.117827273	17.46717041	26.97738782	35.95247826	45.06759875	54.6310661	64.93694577	75.06027568	86.00922047	97.54051491	109.8549627	123.6329278	138.2908074	154.6214326	174.4407506	198.2274085	228.535922	278.0252218	738.4675063
60600101	North Falklands Basin	gas	largest	BCFG	60	0.9	BCFG	63.17288183	257.4537678	360.5922782	452.5332514	536.5277895	619.7105651	703.9733559	789.5435718	880.5388778	972.9147491	1077.338385	1193.861762	1324.890354	1474.051058	1646.920917	1859.760359	2126.940942	2501.699447	3049.424691	4048.516777	6998.28844
60600201	South Falklands Basin	oil	oil	MMBO	10	0.56	MMBO	0	0	0	0	0	0	0	0	0	298.4635592	900.1196329	1429.311432	1978.741413	2539.703141	3158.027287	3836.476937	4605.158433	5462.451099	6573.733931	8172.908353	21451.58098
60600201	South Falklands Basin	oil	gas	MMBO	10	0.56	BCFG	0	0	0	0	0	0	0	0	0	559.2177107	1725.465966	2751.888674	3788.731447	4913.965888	6113.000088	7415.590233	9003.304358	10816.90178	13163.70223	16733.30642	49467.80998
60600201	South Falklands Basin	oil	NGL	MMBO	10	0.56	MMBNGL	0	0	0	0	0	0	0	0	0	13.35743873	41.91586908	66.24133783	92.90411318	120.2752598	149.8020192	182.7346734	221.5196113	267.2231194	328.2046379	425.1662844	1292.455339
60600201	South Falklands Basin	oil	largest	MMBO	10	0.56	MMBO	13.263817	146.5894396	217.1210118	277.6909092	336.0493383	396.1963419	454.2911759	515.6297602	580.3052789	649.0589262	722.5417034	805.6813204	901.447283	1005.427716	1132.593135	1279.402496	1466.765359	1717.411786	2074.803704	2672.751799	3996.815147
60600201	South Falklands Basin	gas	gas	BCFG	60	0.56	BCFG	0	0	0	0	0	0	0	0	0	529.861022	1338.969008	2099.750744	2861.221629	3710.895392	4584.515288	5574.735721	6717.29164	7997.013791	9558.554803	11784.3407	31662.73461
60600201	South Falklands Basin	gas	liquids	BCFG	60	0.56	MMBL	0	0	0	0	0	0	0	0	0	12.47337573	32.58946327	51.0684454	70.27653299	90.08537245	112.3828875	136.9628187	165.0649171	197.9749378	238.590519	300.3010999	814.2256298
60600201	South Falklands Basin	gas	largest	BCFG	60	0.56	BCFG	62.96658081	255.0188923	355.892641	441.8647275	526.7676017	607.8577714	689.2159718	778.6956136	871.2462711	971.9343298	1075.189492	1188.585198	1316.665083	1464.707741	1638.814595	1848.286679	2124.890904	2487.553567	3022.940945	3992.004701	6996.047271
60630101	Malvinas Extensional Structures	oil	oil	MMBO	5	1	MMBO	5.14357209	160.9241273	244.4704091	319.9990998	393.6886634	471.9419898	550.7029676	631.8845141	718.5811801	806.5212924	900.1221335	996.9771351	1100.903242	1217.179874	1337.013461	1475.415725	1620.483849	1801.613016	2016.170038	2327.112696	5490.012732
60630101	Malvinas Extensional Structures	oil	gas	MMBO	5	1	BCFG	14.28677085	602.7731734	929.064741	1218.682603	1517.603348	1811.072033	2125.821745	2436.776477	2772.858462	3112.999954	3472.962913	3855.454007	4289.665773	4760.533848	5251.645649	5813.485444	6476.630161	7227.648172	8229.67084	9783.152934	29065.59827
60630101	Malvinas Extensional Structures	oil	NGL	MMBO	5	1	MMBNGL	0.659490362	24.9123377	38.95942404	51.39474857	64.25769904	76.61767871	89.60909575	103.3274946	117.4822039	132.9593301	148.5069714	165.4625297	184.5093576	204.5134572	227.1649492	252.8901894	282.4993097	319.5576233	369.8267873	448.0576141	1608.092524
60630101	Malvinas Extensional Structures	oil	largest	MMBO	5	1	MMBO	5.14357209	43.85543805	60.66523345	74.4179232	87.0840471	99.42776116	111.1338991	123.6957838	136.3811088	150.3034559	165.1335934	181.9998468	199.3067333	219.8913239	243.5204809	271.9764277	307.7978966	354.5853656	421.330322	534.0917246	799.8902328
60630101	Malvinas Extensional Structures	gas	gas	BCFG	30	1	BCFG	32.1123993	1071.941307	1656.217802	2196.735612	2714.988513	3256.427622	3797.737706	4377.809483	4988.281729	5622.650827	6292.144547	6968.703296	7705.935466	8497.764463	9350.404404	10282.26174	11370.83374	12602.89151	14134.76827	16406.91295	31864.04065
60630101	Malvinas Extensional Structures	gas	liquids	BCFG	30	1	MMBL	0.827157363	25.85330721	40.30106461	53.35054971	66.37067607	79.28470074	92.98363887	107.2295053	121.7910857	137.5955786	154.0247225	171.0081784	189.65085	209.7257548	231.3339059	254.854002	282.8626347	315.1052967	358.4636304	422.0321536	956.2713659
60630101	Malvinas Extensional Structures	gas	largest	BCFG	30	1	BCFG	32.1123993	299.2945578	424.1819976	527.1397393	622.7990928	715.3254257	806.9187376	898.6499442	993.2013954	1096.139961	1207.970654	1327.617442	1460.340002	1614.819984	1791.180127	2002.440912	2269.022889	2607.122668	3093.244005	3952.586514	5999.061578
60810101	Cretaceous-Paleogene Basin	oil	oil	MMBO	1	1	MMBO	21.67964282	483.9848348	682.230036	829.7812833	963.3728361	1081.142823	1194.771429	1302.973133	1412.359672	1517.97304	1625.086761	1737.031817	1853.823886	1976.093495	2107.658571	2252.255152	2420.477897	2613.590257	2859.517497	3213.735974	5748.654922
60810101	Cretaceous-Paleogene Basin	oil	gas	MMBO	1	1	BCFG	30.36472848	719.2327804	1015.007715	1245.798542	1448.616547	1633.500414	1811.60043	1990.134559	2165.89319	2339.33298	2516.756639	2712.48053	2905.581204	3113.270761	3345.627875	3604.750064	3904.753093	4269.199125	4747.140023	5503.861074	11634.2912
60810101	Cretaceous-Paleogene Basin	oil	NGL	MMBO	1	1	MMBNGL	2.446083223	40.4237913	56.59175684	70.31731699	81.86334871	92.97066759	103.7646234	114.2459548	124.941078	135.3093056	146.7821017	158.3188728	170.7822181	184.8910418	199.5863365	216.782588	237.1169401	260.4373123	294.4221365	347.1816793	850.6316359
60810101	Cretaceous-Paleogene Basin	oil	largest	MMBO	1	1	MMBO	7.468290775	80.0811966	103.7538843	122.2612042	139.4995499	155.8277543	171.8227596	187.9585338	204.5839594	222.5252739	241.6529375	262.2393207	285.0252394	310.3969722	340.0265664	373.5616365	415.6037029	466.4920928	535.1775386	635.1951208	799.9599264
60810101	Cretaceous-Paleogene Basin	gas	gas	BCFG	6	1	BCFG	27.98645713	523.2796911	734.6846325	905.7196062	1057.055816	1198.228653	1339.410128	1474.237831	1607.564745	1743.56416	1886.817164	2048.002167	2204.019041	2372.271091	2556.036812	2753.164762	2989.224896	3264.644132	3601.622864	4133.046675	8166.597225
60810101	Cretaceous-Paleogene Basin	gas	liquids	BCFG	6	1	MMBL	1.099566142	21.36498739	30.2700378	37.31464189	44.06980459	50.27068634	56.3289286	62.23472763	68.2029477	74.19714421	80.68859365	87.30139111	94.61619654	102.6367038	111.0761598	120.9249344	132.3654319	145.9032763	163.6741381	191.9721606	498.2211632
60810101	Cretaceous-Paleogene Basin	gas	largest	BCFG	6	1	BCFG	12.66355095	126.1919669	161.7091301	190.0868672	215.6366428	240.1468573	264.1631936	288.5943543	314.1775527	340.5995311	367.8130142	398.2095752	433.0314197	470.5604964	513.3937193	567.6195084	634.4566455	723.4081331	847.9150454	1062.627912	1599.982275
60830101	Neogene Pull-Apart Basin	oil	oil	MMBO	1	1	MMBO	1.006744869	4.108682213	6.253569668	8.2986365	10.53028563	12.93221267	15.29932063	17.88406867	20.63485753	23.62383197	26.83224103	30.29513149	34.19252066	38.54319988	43.40729266	49.37091381	56.61945334	66.0159005	79.97821803	105.1867348	512.9178434
